"Jahr","Studie","Label","Wert","UKI","OKI","Fallzahl","var","Geschlecht","Bildung","Altersgruppe","Region","Fallzahl_gesamt","typ","stand","var_label","Indikator","Kennzahl","Standardisierung","Achsenbeschriftung","cut","Farbcode","Legende"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",54.66,46.19,62.87,191,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",367,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(53.3,56.3]","3","53.3-56.3"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",56.8,37.11,74.55,19,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",38,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(56,62.3]","4","56.0-62.3"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",18.13,8.76,33.82,9,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",42,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[18.1,26.5]","1","18.1-26.5"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",64.97,41.99,82.61,13,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",21,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(64.3,69.3]","3","64.3-69.3"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",44.14,22.18,68.65,6,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",19,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(40.5,48.3]","2","40.5-48.3"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",50.9,35.6,66.02,35,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",73,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[48,51.7]","1","48.0-51.7"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",35.04,23.74,48.31,37,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",116,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[35,39]","1","35-39.0"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",59.36,45.6,71.79,41,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",77,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(58.7,61.1]","3","58.7-61.1"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",38.27,27.06,50.88,36,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",102,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[35.1,39.5]","1","35.1-39.5"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",54.78,37.69,70.82,34,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",61,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[50.7,54.9]","1","50.7-54.9"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",60.57,45.14,74.14,33,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",74,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(56.1,60.6]","5","56.1-60.6"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",57.86,51.39,64.08,201,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",364,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(57,61.1]","3","57.0-61.1"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",49.09,43.62,54.59,211,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",495,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(46.4,50]","3","46.4-50.0"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",42.36,26.73,59.68,49,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",92,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[42.4,47.4]","1","42.4-47.4"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",53.76,37.02,69.69,46,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",82,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(52.3,55]","5","52.3-55.0"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",46.58,17.59,78.09,8,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",13,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[40.1,47.8]","1","40.1-47.8"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",76.61,34.03,95.41,5,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",7,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(66.4,76.6]","5","66.4-76.6"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",66.6,52.91,77.97,102,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",156,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(63.5,66.7]","5","63.5-66.7"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",43.59,34.07,53.6,89,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",211,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[41.7,45.5]","1","41.7-45.5"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",34.73,23.19,48.39,28,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",80,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[31.2,38.4]","1","31.2-38.4"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",60.94,42.74,76.53,19,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",40,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(60.7,66.3]","4","60.7-66.3"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",36.91,27.29,47.69,72,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",189,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[36.9,41.8]","1","36.9-41.8"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",50.51,40.51,60.48,77,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",179,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(49.1,52.9]","3","49.1-52.9"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",53.24,41.29,64.84,67,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",135,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(49.9,54.2]","3","49.9-54.2"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",49.26,44.2,54.34,411,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",857,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(48.2,51.7]","2","48.2-51.7"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",48.1,32.35,64.24,95,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",174,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(48.1,50.6]","2","48.1-50.6"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",56.16,29.29,79.84,13,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",20,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(53.8,60.5]","3","53.8-60.5"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",55.36,46.1,64.26,191,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Bremen",366,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(54.4,57.4]","4","54.4-57.4"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",54.8,36.17,72.17,19,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",38,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(53.3,60]","3","53.3-60.0"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",14.95,6.91,29.37,9,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",42,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[14.9,24.1]","1","14.9-24.1"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",76.19,53.63,89.85,13,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",21,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(75.7,80.9]","5","75.7-80.9"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",38.04,17.58,63.86,6,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",19,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[33.8,41.3]","1","33.8-41.3"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",46.59,29.65,64.35,35,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",73,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[46.6,51.1]","1","46.6-51.1"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",27.46,18.4,38.85,37,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",116,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[27.5,32.7]","1","27.5-32.7"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",61.89,47.79,74.23,41,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",77,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(61.2,63.8]","4","61.2-63.8"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",38.79,26.31,52.94,36,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",102,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(36.1,41.1]","2","36.1-41.1"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",57.35,39.81,73.21,34,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",61,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(57.3,61]","3","57.3-61.0"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",48.94,32.88,65.22,33,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",74,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(48.3,53.2]","4","48.3-53.2"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",53.58,46.19,60.81,201,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",363,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(53,57.2]","2","53.0-57.2"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",45.09,38.1,52.28,210,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",494,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(43.6,47.9]","3","43.6-47.9"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",35.36,21.04,52.91,49,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",92,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","[35.4,42.5]","1","35.4-42.5"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",61.01,37.41,80.38,46,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",82,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(55.5,61]","5","55.5-61.0"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",52.07,21.63,81.05,8,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",13,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(46.4,53.8]","2","46.4-53.8"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",68.62,28.4,92.34,5,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",7,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(63.2,70.1]","5","63.2-70.1"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",65.17,50.39,77.51,102,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Bremen",155,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(63.9,67.7]","5","63.9-67.7"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",45.48,33.03,58.51,89,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Bremen",211,"Kat",1,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","altersstandardisiert","Anteil der Erwachsenen in %","(41.3,45.8]","2","41.3-45.8"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",32.16,24.52,40.89,59,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",194,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[32.2,38.3]","1","32.2-38.3"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",64.08,54.51,72.66,66,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",117,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(60.1,65.6]","4","60.1-65.6"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",47.83,41.89,53.83,188,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",465,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(46.3,49.8]","2","46.3-49.8"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",44.38,38.84,50.06,219,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",514,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[44.4,47.7]","1","44.4-47.7"
2012,"GEDA12","Übergewicht inkl. Adipositas (BMI >= 25)",50.72,43.24,58.17,139,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",306,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(48.5,52.8]","2","48.5-52.8"
2015,"GEDA2014/2015","Übergewicht inkl. Adipositas (BMI >= 25)",48.13,44.49,51.79,442,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",1006,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[47.6,50.3]","1","47.6-50.3"
2019,"GEDA2019","Übergewicht inkl. Adipositas (BMI >= 25)",48.73,43.03,54.47,296,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",630,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[47.5,50]","1","47.5-50.0"
2021,"GEDA2021","Übergewicht inkl. Adipositas (BMI >= 25)",42.93,29.79,57.15,50,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",100,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[42,48.5]","1","42.0-48.5"
2022,"GEDA2022_T1-T13","Übergewicht inkl. Adipositas (BMI >= 25)",48.71,43.99,53.45,489,"PAueber","Gesamt","Gesamt","Alle Altersgruppen","Hamburg",1047,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[47.4,50.3]","1","47.4-50.3"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",37.27,24.17,52.55,26,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Hamburg",72,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[37.3,43.5]","1","37.3-43.5"
2002,"GSTel03","Übergewicht inkl. Adipositas (BMI >= 25)",28.49,20.05,38.77,33,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",122,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(26.5,34.9]","2","26.5-34.9"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",68.48,53.48,80.42,30,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Hamburg",47,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(64.3,69.3]","3","64.3-69.3"
2006,"GSTel06","Übergewicht inkl. Adipositas (BMI >= 25)",61.24,48.54,72.58,36,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",70,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(56,63.8]","4","56.0-63.8"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",51.17,42.14,60.13,88,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Hamburg",195,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[48,51.7]","1","48.0-51.7"
2009,"GEDA09","Übergewicht inkl. Adipositas (BMI >= 25)",44.62,37.01,52.49,100,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",270,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","(43,47]","3","43-47.0"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",54.04,45.68,62.18,123,"PAueber","Männlich","Gesamt","Alle Altersgruppen","Hamburg",233,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[54,56.4]","1","54.0-56.4"
2010,"GEDA10","Übergewicht inkl. Adipositas (BMI >= 25)",35.06,28.19,42.6,96,"PAueber","Weiblich","Gesamt","Alle Altersgruppen","Hamburg",281,"Kat",0,"Übergewicht nach WHO (BMI>=25; aus Selbstangabe)","Adipositas","Übergewicht inkl. Adipositas (BMI >= 25)","beobachtet","Anteil der Erwachsenen in %","[35.1,39.5]","1","35.1-39.5"
